                    ctW                 ctp                 cpQM                ctei                ctli                cQei                ctZ                 cQlMi               cQl3i               ctG                 ctlTi               cbW                 cpQ3                cptb                cpt                 ctlSi               cQd1                cQd8                cQq11               cQq13               cQQ1                cQq81               cQq83               cQQ8                cQt1                cQt8                cQtQb1              cQtQb8              cQu1                cQu8                ctb1                ctd1                ctd8                ctq1                ctq8                ctt1                ctu1                ctu8                
rwgt897             -0.6814409534       35.4683716978       0.472547353925      5.21836799378       4.15150672413       8.64007103313       1.03028687543       2.40724337359       -2.67643013455      -1.9244519204       -1.17698460485      5.55248712517       -8.12092136361      -1.26284605894      9.06989306738       2.89226507898       52.8747163807       43.449004023        -49.6106543739      -0.440624923735     46.8410328448       -48.2127324271      -16.4115625424      -38.5292394398      25.3125622936       17.2637438116       -6.06014310585      43.8207521189       -50.2550399268      -5.22723764138      40.202523928        -20.2940877328      -28.0275803551      -56.7555339479      17.0703814067       3.00759928667       -24.330037644       -33.5386201061      
rwgt898             5.86439954995       44.3404829762       16.4174552337       -0.409884481416     5.73876500361       5.05107100802       -0.819257493315     -7.85555567633      -6.72918223788      -1.3640062677       2.91453636243       -1.00495955503      3.84373369663       -3.20351040911      12.8557370592       3.57345511475       -51.7926431652      19.4103082775       1.10383707891       -57.7817085316      53.8578643258       -53.7757109564      10.3444785915       0.485351466648      -37.5962241185      7.08037916731       25.5213720353       -8.66326325004      31.8502439106       -59.3816926648      60.9534389148       -6.3288102772       -58.3685621782      57.8575145604       35.8363167338       -48.9476179877      30.8063952014       58.4040981892       
rwgt899             5.33164846122       33.1581824238       6.94049551794       -5.92316594157      1.3938071647        5.73290754628       5.53509603148       8.49158342793       8.49887584047       -2.25969644562      -0.789580062943     1.68788479239       -12.6488148193      -12.6229848617      4.00212923836       10.6629212926       2.43914927411       4.67264995511       46.7530656182       46.7188405937       42.8960847761       -21.8662219162      58.6411606487       5.55802871391       -16.4529854975      34.9503108122       -46.2817068064      -38.4965813576      -44.0582648518      25.5156577585       -41.8940735766      44.8140966383       -52.5662586832      -51.652397179       -49.5782062907      -12.4783304585      -46.1238292751      33.7782431071       
rwgt900             1.68552295622       20.069868001        31.8668065645       -5.59612602076      -7.47928384781      3.32646759048       -1.36092823745      -3.29876431855      8.89830151388       -0.397791450809     1.26090689522       5.33966088681       2.3502427182        -24.679662434       -8.3331173293       -1.00420538679      44.6160183199       57.4188021282       -8.65355407224      36.7365162058       -22.9423077993      -60.8820532864      -22.6678495616      7.51737412303       -30.695318427       -9.48133514711      -3.54814040792      24.3596841361       22.9886121833       -40.5401822236      -47.2359788967      -40.956119844       52.745051119        15.8652739934       -59.8025685613      -5.00589096465      -3.74218258463      1.49995194716       
rwgt901             -3.2471725617       -0.437760623089     24.7430444339       -3.66323427283      -4.04241741696      -5.62255732233      -2.93628550984      2.62835716282       -1.28102335596      -2.01201694073      -0.129876838783     -5.10326854431      2.6388473691        -2.11926231566      9.75526374916       -10.0750063818      -24.7784863563      14.5642969226       52.0782741448       53.1224765342       -27.6344044941      48.2692379969       30.8456305416       1.68339244683       -38.7189030261      16.6857048054       51.9713406031       16.0733582043       -28.999297219       -54.561519873       20.8908579009       39.0240271638       -16.0304402864      -20.9006523672      -51.5948245901      -48.0343790063      -22.8547952405      51.882650386        
rwgt902             2.34681904062       10.4832868448       12.7840199784       -1.74406357992      -0.182987145213     -3.50377543706      1.43042748207       -1.01906958997      6.04740727201       1.3338623106        -2.5043451293       -3.45184517608      -6.39315127404      -10.895461778       6.1396398599        3.2778538303        -25.3908384019      11.4299819092       59.6390216173       -15.129745759       -18.0728369025      23.4414110654       -45.3701155983      16.4987474162       46.2845613653       18.3473810948       -18.8833415736      35.8039869774       -60.8144172614      33.1095847532       -6.32072043504      56.3571153782       28.3073502729       59.592398186        39.9423741494       -17.3097521489      -56.5907678572      -41.5625462081      
rwgt903             -4.3990039698       54.0445402187       29.5566800859       8.81768858648       -0.424738947718     -2.93066232154      -2.4346768141       -4.68298634801      -11.8265472555      -2.47463631897      2.60863409611       -1.62658645071      -12.7521260219      -1.06587438031      -12.930351088       11.9290839517       38.8961583017       -50.2649976924      55.7667657633       22.1447937926       -41.0751155258      60.9145604326       -31.6922440015      24.3228446061       -48.4631141301      53.9575317257       42.5711630721       57.5443650329       -10.8745264455      -40.4018260269      -14.6018145373      -8.36117997628      -60.2292567614      -9.96793997         -38.2393470903      18.4605803543       52.4354880709       23.5671874036       
rwgt904             -3.9887429074       13.3890678863       -5.81246944624      -6.46168237019      9.97467457691       -1.06597754491      -1.61816285715      5.66856681452       7.63338540393       1.35100678371       -0.046555133311     3.06134791842       -1.85141667538      -17.4647666967      -13.9124015108      0.0625879101612     12.004007669        45.9452339807       49.7499430112       18.9481090789       60.6059761858       6.8487821759        -57.8241590945      19.3692401854       -29.074322243       -60.9890908205      -49.2532022474      11.1178207024       -3.64222844229      -56.3566239361      16.7522215033       2.17112477863       61.1249669116       21.2950213569       38.4070388427       -49.3318117949      -26.7728848189      32.7686661264       
rwgt905             -2.65921287179      9.80736289528       -6.58134737458      -1.67824326587      1.00090948928       8.9930676117        4.99901110014       4.71386977842       -10.761332076       2.08604056702       0.0341227370937     6.22957951342       -1.38319423718      8.1224053201        13.9344672559       -6.30826613622      9.28722849202       11.3828204728       29.3402332177       60.4625527224       -50.4248327713      -46.8039520494      -44.5749449562      8.48053320047       54.5063273884       8.29309452019       43.1912243119       -6.80350421708      -37.7386398164      45.8279201931       -39.3185786912      -26.7437867622      -50.8520845836      18.7356566936       20.6457286598       -3.31351907187      -58.6189085309      14.7367316641       
rwgt906             0.76652100278       -1.99533967138      -6.75754595093      -4.69325008774      9.86748156258       7.977055551         4.70746224637       7.58164620144       7.00732002899       1.43949760364       0.826440890076      0.764868636447      -8.00645559364      8.14785623571       3.0115179925        8.87069575323       -18.0590283993      31.5832199799       0.209921787789      -41.8836834806      34.6982621483       7.85104591282       25.4821522809       14.4543573269       -61.4667298462      33.4643969946       12.8400003372       6.33505531733       45.2529957277       -40.3253367027      -42.2638080694      36.8391586457       -43.4033949593      -0.18140391045      -37.6395302583      53.6438027092       60.0715571263       -17.0621269296      
rwgt907             5.98642731145       36.6409649217       -2.93232801598      -7.29467752178      2.72924477452       -2.8179742399       -5.65583444762      -7.82335313409      9.95190242147       -1.20931030564      -1.89520466622      -0.610617091632     -13.3605802182      -22.581333012       -20.9326496663      -8.571209593        3.06843626979       -42.8670473598      -23.2553451809      -54.3264680348      -2.57473055867      -15.7715772974      -49.1906672403      -17.7558275743      -49.0859961116      -30.3197984013      46.3889826076       17.6568533034       -13.3389378255      35.5164741495       -47.2288101344      34.0420347143       29.6942601552       -52.438800927       52.979107905        40.1404301681       -46.7666714974      -32.1635390825      
